term,count,doc_freq,rel_freq
venerable,1,1,6.128201985537444e-05
warming,1,1,6.128201985537444e-05
young,1,1,6.128201985537444e-05
opinions,1,1,6.128201985537444e-05
inspect,1,1,6.128201985537444e-05
knowledge,1,1,6.128201985537444e-05
concerns,1,1,6.128201985537444e-05
literature,1,1,6.128201985537444e-05
interested,1,1,6.128201985537444e-05
competitions,1,1,6.128201985537444e-05
plato,1,1,6.128201985537444e-05
sophocles,1,1,6.128201985537444e-05
sappho,1,1,6.128201985537444e-05
beatrice,1,1,6.128201985537444e-05
dante,1,1,6.128201985537444e-05
deified,1,1,6.128201985537444e-05
traverses,1,1,6.128201985537444e-05
sown,1,1,6.128201985537444e-05
enchantment,1,1,6.128201985537444e-05
beg,1,1,6.128201985537444e-05
vellum,1,1,6.128201985537444e-05
tantalize,1,1,6.128201985537444e-05
discerning,1,1,6.128201985537444e-05
starkest,1,1,6.128201985537444e-05
prevails,1,1,6.128201985537444e-05
assent,1,1,6.128201985537444e-05
sane,1,1,6.128201985537444e-05
demur,1,1,6.128201985537444e-05
dangerous,1,1,6.128201985537444e-05
handled,1,1,6.128201985537444e-05
chain,1,1,6.128201985537444e-05
brazil,1,1,6.128201985537444e-05
twirled,1,1,6.128201985537444e-05
button,1,1,6.128201985537444e-05
madam,1,1,6.128201985537444e-05
obtrude,1,1,6.128201985537444e-05
pausing,1,1,6.128201985537444e-05
kneeling,1,1,6.128201985537444e-05
elegy,1,1,6.128201985537444e-05
behooveth,1,1,6.128201985537444e-05
resting,1,1,6.128201985537444e-05
expound,1,1,6.128201985537444e-05
robber,1,1,6.128201985537444e-05
hanging,1,1,6.128201985537444e-05
portico,1,1,6.128201985537444e-05
creep,1,1,6.128201985537444e-05
tools,1,1,6.128201985537444e-05
kitchen,1,1,6.128201985537444e-05
gag,1,1,6.128201985537444e-05
tick,1,1,6.128201985537444e-05
spectacles,1,1,6.128201985537444e-05
almanac,1,1,6.128201985537444e-05
winked,1,1,6.128201985537444e-05
nervous,1,1,6.128201985537444e-05
slides,1,1,6.128201985537444e-05
stair,1,1,6.128201985537444e-05
plunder,1,1,6.128201985537444e-05
tankard,1,1,6.128201985537444e-05
spoon,1,1,6.128201985537444e-05
earring,1,1,6.128201985537444e-05
watch,1,1,6.128201985537444e-05
ancient,1,1,6.128201985537444e-05
brooch,1,1,6.128201985537444e-05
grandmamma,1,1,6.128201985537444e-05
staid,1,1,6.128201985537444e-05
rattles,1,1,6.128201985537444e-05
stealth,1,1,6.128201985537444e-05
sycamore,1,1,6.128201985537444e-05
screams,1,1,6.128201985537444e-05
echoes,1,1,6.128201985537444e-05
couple,1,1,6.128201985537444e-05
fancy,1,1,6.128201985537444e-05
gallanter,1,1,6.128201985537444e-05
cavalry,1,1,6.128201985537444e-05
win,1,1,6.128201985537444e-05
nations,1,1,6.128201985537444e-05
regards,1,1,6.128201985537444e-05
patriot,1,1,6.128201985537444e-05
plumed,1,1,6.128201985537444e-05
uniforms,1,1,6.128201985537444e-05
spaces,1,1,6.128201985537444e-05
stouter,1,1,6.128201985537444e-05
cared,1,1,6.128201985537444e-05
fagot,1,1,6.128201985537444e-05
drown,1,1,6.128201985537444e-05
perceive,1,1,6.128201985537444e-05
vats,1,1,6.128201985537444e-05
rhine,1,1,6.128201985537444e-05
alcohol,1,1,6.128201985537444e-05
inebriate,1,1,6.128201985537444e-05
reeling,1,1,6.128201985537444e-05
inns,1,1,6.128201985537444e-05
molten,1,1,6.128201985537444e-05
landlords,1,1,6.128201985537444e-05
foxglove,1,1,6.128201985537444e-05
renounce,1,1,6.128201985537444e-05
swing,1,1,6.128201985537444e-05
snowy,1,1,6.128201985537444e-05
tippler,1,1,6.128201985537444e-05
robust,1,1,6.128201985537444e-05
dingy,1,1,6.128201985537444e-05
bequest,1,1,6.128201985537444e-05
loosened,1,1,6.128201985537444e-05
brings,1,1,6.128201985537444e-05
enmity,1,1,6.128201985537444e-05
toddled,1,1,6.128201985537444e-05
beckoned,1,1,6.128201985537444e-05
licked,1,1,6.128201985537444e-05
craft,1,1,6.128201985537444e-05
mystic,1,1,6.128201985537444e-05
mooring,1,1,6.128201985537444e-05
correspondent,1,1,6.128201985537444e-05
concluded,1,1,6.128201985537444e-05
copy,1,1,6.128201985537444e-05
conscience,1,1,6.128201985537444e-05
glasses,1,1,6.128201985537444e-05
evenly,1,1,6.128201985537444e-05
splinter,1,1,6.128201985537444e-05
swerve,1,1,6.128201985537444e-05
turnpike,1,1,6.128201985537444e-05
blotted,1,1,6.128201985537444e-05
mills,1,1,6.128201985537444e-05
conceal,1,1,6.128201985537444e-05
veto,1,1,6.128201985537444e-05
titled,1,1,6.128201985537444e-05
confirmed,1,1,6.128201985537444e-05
charter,1,1,6.128201985537444e-05
legacy,1,1,6.128201985537444e-05
boundaries,1,1,6.128201985537444e-05
capacious,1,1,6.128201985537444e-05
falter,1,1,6.128201985537444e-05
surfeit,1,1,6.128201985537444e-05
await,1,1,6.128201985537444e-05
fortitude,1,1,6.128201985537444e-05
contains,1,1,6.128201985537444e-05
endure,1,1,6.128201985537444e-05
accent,1,1,6.128201985537444e-05
opening,1,1,6.128201985537444e-05
fraction,1,1,6.128201985537444e-05
poured,1,1,6.128201985537444e-05
dower,1,1,6.128201985537444e-05
opulence,1,1,6.128201985537444e-05
maiden,1,1,6.128201985537444e-05
timidly,1,1,6.128201985537444e-05
months,1,1,6.128201985537444e-05
drawers,1,1,6.128201985537444e-05
befalls,1,1,6.128201985537444e-05
subtracting,1,1,6.128201985537444e-05
van,1,1,6.128201985537444e-05
diemen,1,1,6.128201985537444e-05
yonder,1,1,6.128201985537444e-05
rind,1,1,6.128201985537444e-05
goads,1,1,6.128201985537444e-05
goblin,1,1,6.128201985537444e-05
vase,1,1,6.128201985537444e-05
loved,1,1,6.128201985537444e-05
tremble,1,1,6.128201985537444e-05
flows,1,1,6.128201985537444e-05
draught,1,1,6.128201985537444e-05
beware,1,1,6.128201985537444e-05
hem,1,1,6.128201985537444e-05
continents,1,1,6.128201985537444e-05
crowds,1,1,6.128201985537444e-05
therefrom,1,1,6.128201985537444e-05
graciously,1,1,6.128201985537444e-05
nooks,1,1,6.128201985537444e-05
porcelain,1,1,6.128201985537444e-05
sevres,1,1,6.128201985537444e-05
pleases,1,1,6.128201985537444e-05
freeze,1,1,6.128201985537444e-05
judge,1,1,6.128201985537444e-05
saturated,1,1,6.128201985537444e-05
sordid,1,1,6.128201985537444e-05
loudest,1,1,6.128201985537444e-05
condemned,1,1,6.128201985537444e-05
sustenance,1,1,6.128201985537444e-05
fourth,1,1,6.128201985537444e-05
entirely,1,1,6.128201985537444e-05
solstice,1,1,6.128201985537444e-05
maketh,1,1,6.128201985537444e-05
profaned,1,1,6.128201985537444e-05
needless,1,1,6.128201985537444e-05
commune,1,1,6.128201985537444e-05
awkward,1,1,6.128201985537444e-05
supper,1,1,6.128201985537444e-05
lamb,1,1,6.128201985537444e-05
clutched,1,1,6.128201985537444e-05
crucifix,1,1,6.128201985537444e-05
bond,1,1,6.128201985537444e-05
deposed,1,1,6.128201985537444e-05
justified,1,1,6.128201985537444e-05
calvaries,1,1,6.128201985537444e-05
dolls,1,1,6.128201985537444e-05
threading,1,1,6.128201985537444e-05
baptized,1,1,6.128201985537444e-05
consciously,1,1,6.128201985537444e-05
filled,1,1,6.128201985537444e-05
crowing,1,1,6.128201985537444e-05
unconscious,1,1,6.128201985537444e-05
reject,1,1,6.128201985537444e-05
throne,1,1,6.128201985537444e-05
lovers,1,1,6.128201985537444e-05
unborn,1,1,6.128201985537444e-05
born,1,1,6.128201985537444e-05
bridal,1,1,6.128201985537444e-05
e'er,1,1,6.128201985537444e-05
seraphim,1,1,6.128201985537444e-05
czar,1,1,6.128201985537444e-05
compare,1,1,6.128201985537444e-05
playthings,1,1,6.128201985537444e-05
aught,1,1,6.128201985537444e-05
amplitude,1,1,6.128201985537444e-05
unmentioned,1,1,6.128201985537444e-05
develops,1,1,6.128201985537444e-05
unused,1,1,6.128201985537444e-05
sip,1,1,6.128201985537444e-05
jasmines,1,1,6.128201985537444e-05
reaching,1,1,6.128201985537444e-05
hums,1,1,6.128201985537444e-05
nectars,1,1,6.128201985537444e-05
enters,1,1,6.128201985537444e-05
balms,1,1,6.128201985537444e-05
elm,1,1,6.128201985537444e-05
betrays,1,1,6.128201985537444e-05
returns,1,1,6.128201985537444e-05
aromatic,1,1,6.128201985537444e-05
candid,1,1,6.128201985537444e-05
bedecked,1,1,6.128201985537444e-05
forswears,1,1,6.128201985537444e-05
antiquity,1,1,6.128201985537444e-05
witchcraft,1,1,6.128201985537444e-05
yieldeth,1,1,6.128201985537444e-05
taketh,1,1,6.128201985537444e-05
addeth,1,1,6.128201985537444e-05
sell,1,1,6.128201985537444e-05
borrow,1,1,6.128201985537444e-05
unties,1,1,6.128201985537444e-05
hock,1,1,6.128201985537444e-05
sherry,1,1,6.128201985537444e-05
lend,1,1,6.128201985537444e-05
concern,1,1,6.128201985537444e-05
aristocracy,1,1,6.128201985537444e-05
staying,1,1,6.128201985537444e-05
chorister,1,1,6.128201985537444e-05
surplice,1,1,6.128201985537444e-05
preaches,1,1,6.128201985537444e-05
noted,1,1,6.128201985537444e-05
clergyman,1,1,6.128201985537444e-05
sermon,1,1,6.128201985537444e-05
receive,1,1,6.128201985537444e-05
cordially,1,1,6.128201985537444e-05
louder,1,1,6.128201985537444e-05
madder,1,1,6.128201985537444e-05
confidently,1,1,6.128201985537444e-05
peacock,1,1,6.128201985537444e-05
fritters,1,1,6.128201985537444e-05
dreamy,1,1,6.128201985537444e-05
lethargic,1,1,6.128201985537444e-05
resume,1,1,6.128201985537444e-05
whir,1,1,6.128201985537444e-05
sundered,1,1,6.128201985537444e-05
fortress,1,1,6.128201985537444e-05
baronial,1,1,6.128201985537444e-05
platoon,1,1,6.128201985537444e-05
twig,1,1,6.128201985537444e-05
binds,1,1,6.128201985537444e-05
revisiting,1,1,6.128201985537444e-05
commander,1,1,6.128201985537444e-05
countless,1,1,6.128201985537444e-05
regiment,1,1,6.128201985537444e-05
detachment,1,1,6.128201985537444e-05
multitudes,1,1,6.128201985537444e-05
turbaned,1,1,6.128201985537444e-05
circassian,1,1,6.128201985537444e-05
sphere,1,1,6.128201985537444e-05
noticing,1,1,6.128201985537444e-05
odors,1,1,6.128201985537444e-05
lowly,1,1,6.128201985537444e-05
amulets,1,1,6.128201985537444e-05
pine,1,1,6.128201985537444e-05
accessible,1,1,6.128201985537444e-05
thill,1,1,6.128201985537444e-05
cart,1,1,6.128201985537444e-05
vehicle,1,1,6.128201985537444e-05
dozen,1,1,6.128201985537444e-05
kissed,1,1,6.128201985537444e-05
gables,1,1,6.128201985537444e-05
necklaces,1,1,6.128201985537444e-05
replaced,1,1,6.128201985537444e-05
hoisted,1,1,6.128201985537444e-05
jocoser,1,1,6.128201985537444e-05
sung,1,1,6.128201985537444e-05
spangles,1,1,6.128201985537444e-05
dejected,1,1,6.128201985537444e-05
bathed,1,1,6.128201985537444e-05
fete,1,1,6.128201985537444e-05
solemnizes,1,1,6.128201985537444e-05
azure,1,1,6.128201985537444e-05
depth,1,1,6.128201985537444e-05
wordless,1,1,6.128201985537444e-05
transcending,1,1,6.128201985537444e-05
clap,1,1,6.128201985537444e-05
inspecting,1,1,6.128201985537444e-05
shimmering,1,1,6.128201985537444e-05
flutter,1,1,6.128201985537444e-05
chafes,1,1,6.128201985537444e-05
rears,1,1,6.128201985537444e-05
deemed,1,1,6.128201985537444e-05
dripping,1,1,6.128201985537444e-05
awaited,1,1,6.128201985537444e-05
brows,1,1,6.128201985537444e-05
rumor,1,1,6.128201985537444e-05
delirium,1,1,6.128201985537444e-05
dimly,1,1,6.128201985537444e-05
travelled,1,1,6.128201985537444e-05
imported,1,1,6.128201985537444e-05
making,1,1,6.128201985537444e-05
severe,1,1,6.128201985537444e-05
worshipping,1,1,6.128201985537444e-05
presumptuous,1,1,6.128201985537444e-05
psalm,1,1,6.128201985537444e-05
whither,1,1,6.128201985537444e-05
rushes,1,1,6.128201985537444e-05
western,1,1,6.128201985537444e-05
traffic,1,1,6.128201985537444e-05
strews,1,1,6.128201985537444e-05
landing,1,1,6.128201985537444e-05
opal,1,1,6.128201985537444e-05
bales,1,1,6.128201985537444e-05
merchantmen,1,1,6.128201985537444e-05
poise,1,1,6.128201985537444e-05
vanish,1,1,6.128201985537444e-05
fairy,1,1,6.128201985537444e-05
aspire,1,1,6.128201985537444e-05
proportioned,1,1,6.128201985537444e-05
dearth,1,1,6.128201985537444e-05
rounder,1,1,6.128201985537444e-05
pasture,1,1,6.128201985537444e-05
rhododendron,1,1,6.128201985537444e-05
worn,1,1,6.128201985537444e-05
sturdy,1,1,6.128201985537444e-05
contending,1,1,6.128201985537444e-05
kinsman,1,1,6.128201985537444e-05
litigants,1,1,6.128201985537444e-05
retract,1,1,6.128201985537444e-05
pang,1,1,6.128201985537444e-05
providence,1,1,6.128201985537444e-05
progress,1,1,6.128201985537444e-05
swerveless,1,1,6.128201985537444e-05
surrendering,1,1,6.128201985537444e-05
level,1,1,6.128201985537444e-05
masonry,1,1,6.128201985537444e-05
withstands,1,1,6.128201985537444e-05
chivalry,1,1,6.128201985537444e-05
consumes,1,1,6.128201985537444e-05
victorious,1,1,6.128201985537444e-05
tilts,1,1,6.128201985537444e-05
vanquish,1,1,6.128201985537444e-05
blooms,1,1,6.128201985537444e-05
shod,1,1,6.128201985537444e-05
helmet,1,1,6.128201985537444e-05
onyx,1,1,6.128201985537444e-05
inlaid,1,1,6.128201985537444e-05
indicative,1,1,6.128201985537444e-05
startled,1,1,6.128201985537444e-05
darkness,1,1,6.128201985537444e-05
cribs,1,1,6.128201985537444e-05
prance,1,1,6.128201985537444e-05
buds,1,1,6.128201985537444e-05
hottest,1,1,6.128201985537444e-05
sighing,1,1,6.128201985537444e-05
parched,1,1,6.128201985537444e-05
hidden,1,1,6.128201985537444e-05
leaflets,1,1,6.128201985537444e-05
helpless,1,1,6.128201985537444e-05
haunts,1,1,6.128201985537444e-05
dingle,1,1,6.128201985537444e-05
dell,1,1,6.128201985537444e-05
pods,1,1,6.128201985537444e-05
kindle,1,1,6.128201985537444e-05
brag,1,1,6.128201985537444e-05
blackbird,1,1,6.128201985537444e-05
bates,1,1,6.128201985537444e-05
jargoning,1,1,6.128201985537444e-05
separation,1,1,6.128201985537444e-05
eternal,1,1,6.128201985537444e-05
observation,1,1,6.128201985537444e-05
omnifold,1,1,6.128201985537444e-05
inquest,1,1,6.128201985537444e-05
knees,1,1,6.128201985537444e-05
sire,1,1,6.128201985537444e-05
grandfather,1,1,6.128201985537444e-05
ancestor,1,1,6.128201985537444e-05
ribbon,1,1,6.128201985537444e-05
swam,1,1,6.128201985537444e-05
untied,1,1,6.128201985537444e-05
bobolinks,1,1,6.128201985537444e-05
dominie,1,1,6.128201985537444e-05
gray,1,1,6.128201985537444e-05
flock,1,1,6.128201985537444e-05
apartments,1,1,6.128201985537444e-05
condescending,1,1,6.128201985537444e-05
england,1,1,6.128201985537444e-05
working,1,1,6.128201985537444e-05
quiver,1,1,6.128201985537444e-05
tufts,1,1,6.128201985537444e-05
bands,1,1,6.128201985537444e-05
thrum,1,1,6.128201985537444e-05
places,1,1,6.128201985537444e-05
overhead,1,1,6.128201985537444e-05
orchestra,1,1,6.128201985537444e-05
crave,1,1,6.128201985537444e-05
deserts,1,1,6.128201985537444e-05
knit,1,1,6.128201985537444e-05
beheads,1,1,6.128201985537444e-05
accidental,1,1,6.128201985537444e-05
proceeds,1,1,6.128201985537444e-05
approving,1,1,6.128201985537444e-05
sooner,1,1,6.128201985537444e-05
esoteric,1,1,6.128201985537444e-05
backward,1,1,6.128201985537444e-05
sophistries,1,1,6.128201985537444e-05
fraud,1,1,6.128201985537444e-05
cheat,1,1,6.128201985537444e-05
plausibility,1,1,6.128201985537444e-05
induces,1,1,6.128201985537444e-05
ranks,1,1,6.128201985537444e-05
seeds,1,1,6.128201985537444e-05
hurries,1,1,6.128201985537444e-05
communion,1,1,6.128201985537444e-05
permit,1,1,6.128201985537444e-05
sacred,1,1,6.128201985537444e-05
emblems,1,1,6.128201985537444e-05
consecrated,1,1,6.128201985537444e-05
plumper,1,1,6.128201985537444e-05
gayer,1,1,6.128201985537444e-05
rut,1,1,6.128201985537444e-05
debates,1,1,6.128201985537444e-05
complains,1,1,6.128201985537444e-05
treated,1,1,6.128201985537444e-05
caught,1,1,6.128201985537444e-05
marge,1,1,6.128201985537444e-05
austerity,1,1,6.128201985537444e-05
desert,1,1,6.128201985537444e-05
cloy,1,1,6.128201985537444e-05
hoar,1,1,6.128201985537444e-05
bald,1,1,6.128201985537444e-05
lapland,1,1,6.128201985537444e-05
thrives,1,1,6.128201985537444e-05
gnash,1,1,6.128201985537444e-05
northern,1,1,6.128201985537444e-05
norwegian,1,1,6.128201985537444e-05
tabernacles,1,1,6.128201985537444e-05
dnieper,1,1,6.128201985537444e-05
wrestlers,1,1,6.128201985537444e-05
oppresses,1,1,6.128201985537444e-05
cathedral,1,1,6.128201985537444e-05
meanings,1,1,6.128201985537444e-05
teach,1,1,6.128201985537444e-05
affliction,1,1,6.128201985537444e-05
listens,1,1,6.128201985537444e-05
mitred,1,1,6.128201985537444e-05
avoid,1,1,6.128201985537444e-05
evade,1,1,6.128201985537444e-05
coach,1,1,6.128201985537444e-05
insures,1,1,6.128201985537444e-05
footmen,1,1,6.128201985537444e-05
dignified,1,1,6.128201985537444e-05
attendants,1,1,6.128201985537444e-05
loyally,1,1,6.128201985537444e-05
pomp,1,1,6.128201985537444e-05
ermine,1,1,6.128201985537444e-05
escutcheon,1,1,6.128201985537444e-05
fleeting,1,1,6.128201985537444e-05
crier,1,1,6.128201985537444e-05
undefeated,1,1,6.128201985537444e-05
doubtful,1,1,6.128201985537444e-05
ushers,1,1,6.128201985537444e-05
bodiless,1,1,6.128201985537444e-05
audiences,1,1,6.128201985537444e-05
disperse,1,1,6.128201985537444e-05
members,1,1,6.128201985537444e-05
rafter,1,1,6.128201985537444e-05
laughs,1,1,6.128201985537444e-05
castle,1,1,6.128201985537444e-05
babbles,1,1,6.128201985537444e-05
arcs,1,1,6.128201985537444e-05
doges,1,1,6.128201985537444e-05
dots,1,1,6.128201985537444e-05
disk,1,1,6.128201985537444e-05
elephants,1,1,6.128201985537444e-05
straggled,1,1,6.128201985537444e-05
nonchalance,1,1,6.128201985537444e-05
archangel,1,1,6.128201985537444e-05
awaken,1,1,6.128201985537444e-05
feeling,1,1,6.128201985537444e-05
degrades,1,1,6.128201985537444e-05
aptitude,1,1,6.128201985537444e-05
concedes,1,1,6.128201985537444e-05
cipher,1,1,6.128201985537444e-05
blunder,1,1,6.128201985537444e-05
clew,1,1,6.128201985537444e-05
inland,1,1,6.128201985537444e-05
headlands,1,1,6.128201985537444e-05
bred,1,1,6.128201985537444e-05
intoxication,1,1,6.128201985537444e-05
sinks,1,1,6.128201985537444e-05
trilled,1,1,6.128201985537444e-05
throat,1,1,6.128201985537444e-05
churchyard,1,1,6.128201985537444e-05
bowed,1,1,6.128201985537444e-05
adjoining,1,1,6.128201985537444e-05
questioned,1,1,6.128201985537444e-05
replied,1,1,6.128201985537444e-05
brethren,1,1,6.128201985537444e-05
covered,1,1,6.128201985537444e-05
mouth,1,1,6.128201985537444e-05
rivet,1,1,6.128201985537444e-05
hasps,1,1,6.128201985537444e-05
stroke,1,1,6.128201985537444e-05
handle,1,1,6.128201985537444e-05
adamantine,1,1,6.128201985537444e-05
dull,1,1,6.128201985537444e-05
shines,1,1,6.128201985537444e-05
fearless,1,1,6.128201985537444e-05
swings,1,1,6.128201985537444e-05
ceiling,1,1,6.128201985537444e-05
indolent,1,1,6.128201985537444e-05
sham,1,1,6.128201985537444e-05
feign,1,1,6.128201985537444e-05
strung,1,1,6.128201985537444e-05
illustrious,1,1,6.128201985537444e-05
consequence,1,1,6.128201985537444e-05
eclat,1,1,6.128201985537444e-05
accept,1,1,6.128201985537444e-05
funnelled,1,1,6.128201985537444e-05
travellers,1,1,6.128201985537444e-05
search,1,1,6.128201985537444e-05
cloudier,1,1,6.128201985537444e-05
obscure,1,1,6.128201985537444e-05
disclosing,1,1,6.128201985537444e-05
galloped,1,1,6.128201985537444e-05
skipped,1,1,6.128201985537444e-05
crumbled,1,1,6.128201985537444e-05
stuff,1,1,6.128201985537444e-05
tombs,1,1,6.128201985537444e-05
temper,1,1,6.128201985537444e-05
vengeance,1,1,6.128201985537444e-05
heather,1,1,6.128201985537444e-05
promptly,1,1,6.128201985537444e-05
marbles,1,1,6.128201985537444e-05
intrust,1,1,6.128201985537444e-05
wavering,1,1,6.128201985537444e-05
pleasant,1,1,6.128201985537444e-05
accented,1,1,6.128201985537444e-05
legible,1,1,6.128201985537444e-05
confident,1,1,6.128201985537444e-05
drowsiest,1,1,6.128201985537444e-05
conscious,1,1,6.128201985537444e-05
junction,1,1,6.128201985537444e-05
italicized,1,1,6.128201985537444e-05
nearly,1,1,6.128201985537444e-05
waited,1,1,6.128201985537444e-05
jostled,1,1,6.128201985537444e-05
reed,1,1,6.128201985537444e-05
shivered,1,1,6.128201985537444e-05
consented,1,1,6.128201985537444e-05
regulate,1,1,6.128201985537444e-05
unopened,1,1,6.128201985537444e-05
clasped,1,1,6.128201985537444e-05
b,1,1,6.128201985537444e-05
c,1,1,6.128201985537444e-05
solemnest,1,1,6.128201985537444e-05
industries,1,1,6.128201985537444e-05
sweeping,1,1,6.128201985537444e-05
excel,1,1,6.128201985537444e-05
equation,1,1,6.128201985537444e-05
porter,1,1,6.128201985537444e-05
lodge,1,1,6.128201985537444e-05
abasheth,1,1,6.128201985537444e-05
comprehendeth,1,1,6.128201985537444e-05
existences,1,1,6.128201985537444e-05
fastidious,1,1,6.128201985537444e-05
impeach,1,1,6.128201985537444e-05
seeming,1,1,6.128201985537444e-05
begging,1,1,6.128201985537444e-05
beseeching,1,1,6.128201985537444e-05
carriage,1,1,6.128201985537444e-05
civility,1,1,6.128201985537444e-05
lessons,1,1,6.128201985537444e-05
gazing,1,1,6.128201985537444e-05
grain,1,1,6.128201985537444e-05
swelling,1,1,6.128201985537444e-05
cornice,1,1,6.128201985537444e-05
mound,1,1,6.128201985537444e-05
surmised,1,1,6.128201985537444e-05
return,1,1,6.128201985537444e-05
dropt,1,1,6.128201985537444e-05
eve,1,1,6.128201985537444e-05
skilful,1,1,6.128201985537444e-05
leverrier,1,1,6.128201985537444e-05
sorer,1,1,6.128201985537444e-05
leagues,1,1,6.128201985537444e-05
provincial,1,1,6.128201985537444e-05
doubts,1,1,6.128201985537444e-05
argues,1,1,6.128201985537444e-05
overcoat,1,1,6.128201985537444e-05
impotent,1,1,6.128201985537444e-05
potomac,1,1,6.128201985537444e-05
clipt,1,1,6.128201985537444e-05
angle,1,1,6.128201985537444e-05
quickly,1,1,6.128201985537444e-05
pride,1,1,6.128201985537444e-05
decide,1,1,6.128201985537444e-05
person,1,1,6.128201985537444e-05
testified,1,1,6.128201985537444e-05
apparition,1,1,6.128201985537444e-05
shyly,1,1,6.128201985537444e-05
finds,1,1,6.128201985537444e-05
marauder,1,1,6.128201985537444e-05
enamoured,1,1,6.128201985537444e-05
possibility,1,1,6.128201985537444e-05
knits,1,1,6.128201985537444e-05
prick,1,1,6.128201985537444e-05
rend,1,1,6.128201985537444e-05
scymitar,1,1,6.128201985537444e-05
bodies,1,1,6.128201985537444e-05
divest,1,1,6.128201985537444e-05
mayest,1,1,6.128201985537444e-05
captivity,1,1,6.128201985537444e-05
esteem,1,1,6.128201985537444e-05
ducats,1,1,6.128201985537444e-05
cravat,1,1,6.128201985537444e-05
granite,1,1,6.128201985537444e-05
sanity,1,1,6.128201985537444e-05
shutting,1,1,6.128201985537444e-05
hosts,1,1,6.128201985537444e-05
occurred,1,1,6.128201985537444e-05
aurora,1,1,6.128201985537444e-05
banner,1,1,6.128201985537444e-05
array,1,1,6.128201985537444e-05
schoolroom,1,1,6.128201985537444e-05
peter,1,1,6.128201985537444e-05
reimbursed,1,1,6.128201985537444e-05
store,1,1,6.128201985537444e-05
burglar,1,1,6.128201985537444e-05
banker,1,1,6.128201985537444e-05
higginson,1,1,6.128201985537444e-05
eagerness,1,1,6.128201985537444e-05
alleged,1,1,6.128201985537444e-05
modern,1,1,6.128201985537444e-05
artificiality,1,1,6.128201985537444e-05
prompt,1,1,6.128201985537444e-05
appreciation,1,1,6.128201985537444e-05
directness,1,1,6.128201985537444e-05
greatest,1,1,6.128201985537444e-05
irresistible,1,1,6.128201985537444e-05
critics,1,1,6.128201985537444e-05
core,1,1,6.128201985537444e-05
sympathetic,1,1,6.128201985537444e-05
compelling,1,1,6.128201985537444e-05
criticism,1,1,6.128201985537444e-05
predecessor,1,1,6.128201985537444e-05
beauties,1,1,6.128201985537444e-05
habit,1,1,6.128201985537444e-05
sending,1,1,6.128201985537444e-05
correspondents,1,1,6.128201985537444e-05
writing,1,1,6.128201985537444e-05
imagined,1,1,6.128201985537444e-05
suspected,1,1,6.128201985537444e-05
dated,1,1,6.128201985537444e-05
september,1,1,6.128201985537444e-05
cruel,1,1,6.128201985537444e-05
wrong,1,1,6.128201985537444e-05
generation,1,1,6.128201985537444e-05
happen,1,1,6.128201985537444e-05
outlive,1,1,6.128201985537444e-05
legatee,1,1,6.128201985537444e-05
executor,1,1,6.128201985537444e-05
surely,1,1,6.128201985537444e-05
cheered,1,1,6.128201985537444e-05
ought,1,1,6.128201985537444e-05
withhold,1,1,6.128201985537444e-05
truly,1,1,6.128201985537444e-05
helen,1,1,6.128201985537444e-05
jackson,1,1,6.128201985537444e-05
shortly,1,1,6.128201985537444e-05
surviving,1,1,6.128201985537444e-05
housemate,1,1,6.128201985537444e-05
carefully,1,1,6.128201985537444e-05
copied,1,1,6.128201985537444e-05
tied,1,1,6.128201985537444e-05
fascicules,1,1,6.128201985537444e-05
six,1,1,6.128201985537444e-05
eight,1,1,6.128201985537444e-05
revision,1,1,6.128201985537444e-05
frequent,1,1,6.128201985537444e-05
addition,1,1,6.128201985537444e-05
perplexing,1,1,6.128201985537444e-05
affording,1,1,6.128201985537444e-05
phrases,1,1,6.128201985537444e-05
copies,1,1,6.128201985537444e-05
exception,1,1,6.128201985537444e-05
generously,1,1,6.128201985537444e-05
disposal,1,1,6.128201985537444e-05
advantage,1,1,6.128201985537444e-05
comparison,1,1,6.128201985537444e-05
renderings,1,1,6.128201985537444e-05
rigorous,1,1,6.128201985537444e-05
pruning,1,1,6.128201985537444e-05
subjected,1,1,6.128201985537444e-05
merely,1,1,6.128201985537444e-05
suggestive,1,1,6.128201985537444e-05
sketches,1,1,6.128201985537444e-05
intended,1,1,6.128201985537444e-05
embodied,1,1,6.128201985537444e-05
picture,1,1,6.128201985537444e-05
delicate,1,1,6.128201985537444e-05
italian,1,1,6.128201985537444e-05
distinct,1,1,6.128201985537444e-05
particularly,1,1,6.128201985537444e-05
punctuation,1,1,6.128201985537444e-05
dashes,1,1,6.128201985537444e-05
capitals,1,1,6.128201985537444e-05
effect,1,1,6.128201985537444e-05
recent,1,1,6.128201985537444e-05
manuscript,1,1,6.128201985537444e-05
exceedingly,1,1,6.128201985537444e-05
transition,1,1,6.128201985537444e-05
arrange,1,1,6.128201985537444e-05
chronologic,1,1,6.128201985537444e-05
accuracy,1,1,6.128201985537444e-05
rule,1,1,6.128201985537444e-05
titles,1,1,6.128201985537444e-05
named,1,1,6.128201985537444e-05
author,1,1,6.128201985537444e-05
accompanying,1,1,6.128201985537444e-05
variation,1,1,6.128201985537444e-05
readings,1,1,6.128201985537444e-05
responsibility,1,1,6.128201985537444e-05
interference,1,1,6.128201985537444e-05
absolutely,1,1,6.128201985537444e-05
inevitable,1,1,6.128201985537444e-05
